timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1785152277813,3708,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-2,text,true,,844163,431,16,16,https://studyflow-assignment2-backend.onrender.com/api/tasks,3692,0,0
1785152276536,5067,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-12,text,true,,1549,271,16,16,https://studyflow-assignment2-backend.onrender.com/api/auth/login,5067,0,49
1785152275336,6276,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-11,text,true,,1549,271,16,16,https://studyflow-assignment2-backend.onrender.com/api/auth/login,6276,0,51
1785152281701,28,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,1059,139,16,16,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152282027,32,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-2,text,true,,1059,139,17,17,https://studyflow-frontend-hace.onrender.com/,32,0,0
1785152282108,74,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-12,text,true,,1059,139,17,17,https://studyflow-frontend-hace.onrender.com/,74,0,47
1785152282118,71,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-11,text,true,,1059,139,17,17,https://studyflow-frontend-hace.onrender.com/,71,0,44
1785152282235,37,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,251724,163,17,17,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152279592,2701,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,14189,433,17,17,https://studyflow-assignment2-backend.onrender.com/api/courses,2701,0,0
1785152278913,3418,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,844147,431,17,17,https://studyflow-assignment2-backend.onrender.com/api/tasks,3340,0,0
1785152282565,36,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-2,text,true,,251724,163,17,17,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152282688,67,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-12,text,true,,251716,163,17,17,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152282694,68,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-11,text,true,,251724,163,17,17,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,27,0,0
1785152282836,26,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,1059,139,17,17,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152279615,3280,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-6,text,true,,844139,431,17,17,https://studyflow-assignment2-backend.onrender.com/api/tasks,3231,0,0
1785152283364,40,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,251716,163,18,18,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152283396,26,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-6,text,true,,1059,139,18,18,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152280068,3545,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-1,text,true,,14189,433,18,18,https://studyflow-assignment2-backend.onrender.com/api/courses,3545,0,0
1785152280014,3612,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-9,text,true,,844154,431,18,18,https://studyflow-assignment2-backend.onrender.com/api/tasks,3537,0,0
1785152282774,1030,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,14189,433,18,18,https://studyflow-assignment2-backend.onrender.com/api/courses,1030,0,0
1785152283927,38,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-6,text,true,,251716,163,18,18,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152284132,29,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-9,text,true,,1059,139,18,18,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152277734,6475,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-13,text,true,,1549,271,18,18,https://studyflow-assignment2-backend.onrender.com/api/auth/login,6475,0,57
1785152284666,43,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-9,text,true,,251724,163,19,19,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,32,0,0
1785152284715,78,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-13,text,true,,1059,139,19,19,https://studyflow-frontend-hace.onrender.com/,78,0,51
1785152280107,4920,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-10,text,true,,844146,431,19,19,https://studyflow-assignment2-backend.onrender.com/api/tasks,4847,0,0
1785152285298,68,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-13,text,true,,251716,163,19,19,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152285531,29,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-10,text,true,,1059,139,19,19,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152282799,3212,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,844170,431,20,20,https://studyflow-assignment2-backend.onrender.com/api/tasks,3200,0,0
1785152286066,45,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-10,text,true,,251724,163,20,20,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,34,0,0
1785152283905,2592,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,14189,433,20,20,https://studyflow-assignment2-backend.onrender.com/api/courses,2592,0,0
1785152280114,6387,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-7,text,true,,844138,431,20,20,https://studyflow-assignment2-backend.onrender.com/api/tasks,6339,0,0
1785152286516,27,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,1059,139,20,20,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152284310,2587,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,844138,431,21,21,https://studyflow-assignment2-backend.onrender.com/api/tasks,2541,0,0
1785152287002,29,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-7,text,true,,1059,139,21,21,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152287048,36,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,251724,163,21,21,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152280576,6835,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-4,text,true,,14189,433,21,21,https://studyflow-assignment2-backend.onrender.com/api/courses,6835,0,0
1785152278933,8481,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-14,text,true,,1549,271,21,21,https://studyflow-assignment2-backend.onrender.com/api/auth/login,8481,0,51
1785152287402,31,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,1059,139,21,21,https://studyflow-frontend-hace.onrender.com/,31,0,0
1785152287533,43,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-7,text,true,,251724,163,21,21,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,32,0,0
1785152287938,41,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,251724,163,21,21,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152287917,78,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-14,text,true,,1059,139,21,21,https://studyflow-frontend-hace.onrender.com/,78,0,50
1785152283106,4992,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-2,text,true,,14189,433,22,22,https://studyflow-assignment2-backend.onrender.com/api/courses,4992,0,0
1785152286615,1492,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-10,text,true,,14189,433,22,22,https://studyflow-assignment2-backend.onrender.com/api/courses,1492,0,0
1785152288497,72,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-14,text,true,,251724,163,22,22,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152287002,2200,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,844139,431,22,22,https://studyflow-assignment2-backend.onrender.com/api/tasks,2155,0,0
1785152287590,1616,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,14189,433,22,22,https://studyflow-assignment2-backend.onrender.com/api/courses,1616,0,0
1785152283261,5958,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-12,text,true,,14189,433,22,22,https://studyflow-assignment2-backend.onrender.com/api/courses,5958,0,0
1785152282536,6760,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-17,text,true,,1549,271,23,23,https://studyflow-assignment2-backend.onrender.com/api/auth/login,6760,0,50
1785152289708,31,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,1059,139,23,23,https://studyflow-frontend-hace.onrender.com/,31,0,0
1785152288484,1318,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,14189,433,23,23,https://studyflow-assignment2-backend.onrender.com/api/courses,1318,0,0
1785152281333,8473,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-16,text,true,,1549,271,23,23,https://studyflow-assignment2-backend.onrender.com/api/auth/login,8473,0,51
1785152288082,1731,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-7,text,true,,14189,433,23,23,https://studyflow-assignment2-backend.onrender.com/api/courses,1731,0,0
1785152283267,6546,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-11,text,true,,14189,433,23,23,https://studyflow-assignment2-backend.onrender.com/api/courses,6546,0,0
1785152289802,74,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-17,text,true,,1059,139,23,23,https://studyflow-frontend-hace.onrender.com/,74,0,47
1785152290244,41,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,251716,163,23,23,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152290308,78,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-16,text,true,,1059,139,23,23,https://studyflow-frontend-hace.onrender.com/,78,0,50
1785152289075,1331,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-14,text,true,,14189,433,23,23,https://studyflow-assignment2-backend.onrender.com/api/courses,1330,0,0
1785152283736,6671,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-18,text,true,,1549,271,23,23,https://studyflow-assignment2-backend.onrender.com/api/auth/login,6671,0,49
1785152290381,71,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-17,text,true,,251724,163,24,24,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152284932,5877,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-19,text,true,,1549,271,24,24,https://studyflow-assignment2-backend.onrender.com/api/auth/login,5877,0,50
1785152290889,75,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-16,text,true,,251724,163,24,24,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,31,0,0
1785152290911,71,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-18,text,true,,1059,139,24,24,https://studyflow-frontend-hace.onrender.com/,71,0,44
1785152280136,10970,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-15,text,true,,1549,271,24,24,https://studyflow-assignment2-backend.onrender.com/api/auth/login,10970,0,49
1785152291316,73,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-19,text,true,,1059,139,24,24,https://studyflow-frontend-hace.onrender.com/,73,0,48
1785152291484,69,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-18,text,true,,251724,163,24,24,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152291610,80,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-15,text,true,,1059,139,25,25,https://studyflow-frontend-hace.onrender.com/,79,0,49
1785152289721,2158,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-12,text,true,,844153,431,25,25,https://studyflow-assignment2-backend.onrender.com/api/tasks,2084,0,0
1785152291894,68,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-19,text,true,,251716,163,25,25,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152292195,71,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-15,text,true,,251724,163,25,25,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,31,0,0
1785152292384,29,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-12,text,true,,1059,139,25,25,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152289712,2778,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,844139,431,25,25,https://studyflow-assignment2-backend.onrender.com/api/tasks,2734,0,0
1785152292919,37,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-12,text,true,,251716,163,26,26,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,27,0,0
1785152284119,8897,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-1,text,true,,844163,431,26,26,https://studyflow-assignment2-backend.onrender.com/api/tasks,8882,0,0
1785152292996,27,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,1059,139,26,26,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152290791,2407,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,14189,433,26,26,https://studyflow-assignment2-backend.onrender.com/api/courses,2406,0,0
1785152285872,7326,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-13,text,true,,14189,433,26,26,https://studyflow-assignment2-backend.onrender.com/api/courses,7325,0,0
1785152286129,7072,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-20,text,true,,1549,271,26,26,https://studyflow-assignment2-backend.onrender.com/api/auth/login,7071,0,48
1785152284471,8734,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-6,text,true,,14189,433,26,26,https://studyflow-assignment2-backend.onrender.com/api/courses,8734,0,0
1785152285214,7991,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-9,text,true,,14189,433,26,26,https://studyflow-assignment2-backend.onrender.com/api/courses,7991,0,0
1785152287333,5961,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-21,text,true,,1549,271,26,26,https://studyflow-assignment2-backend.onrender.com/api/auth/login,5961,0,52
1785152293520,25,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-1,text,true,,1059,139,26,26,https://studyflow-frontend-hace.onrender.com/,25,0,0
1785152293524,36,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,251724,163,26,26,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152293702,77,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-20,text,true,,1059,139,26,26,https://studyflow-frontend-hace.onrender.com/,76,0,49
1785152293801,74,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-21,text,true,,1059,139,26,26,https://studyflow-frontend-hace.onrender.com/,74,0,48
1785152290307,3691,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,844147,431,26,26,https://studyflow-assignment2-backend.onrender.com/api/tasks,3644,0,0
1785152294048,36,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-1,text,true,,251716,163,27,27,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,27,0,0
1785152294284,70,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-20,text,true,,251716,163,27,27,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152294380,71,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-21,text,true,,251724,163,27,27,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,31,0,0
1785152294504,26,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,1059,139,27,27,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152290910,4114,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-14,text,true,,844155,431,27,27,https://studyflow-assignment2-backend.onrender.com/api/tasks,4042,0,0
1785152295036,35,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,251716,163,27,27,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,27,0,0
1785152295530,33,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-14,text,true,,1059,139,28,28,https://studyflow-frontend-hace.onrender.com/,33,0,0
1785152287916,7781,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-4,text,true,,844147,431,28,28,https://studyflow-assignment2-backend.onrender.com/api/tasks,7735,0,0
1785152291464,4240,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-16,text,true,,14189,433,28,28,https://studyflow-assignment2-backend.onrender.com/api/courses,4240,0,0
1785152292054,3742,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-18,text,true,,14189,433,28,28,https://studyflow-assignment2-backend.onrender.com/api/courses,3742,0,0
1785152292468,3339,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-19,text,true,,14189,433,28,28,https://studyflow-assignment2-backend.onrender.com/api/courses,3338,0,0
1785152294065,1833,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-3,text,true,,14189,433,28,28,https://studyflow-assignment2-backend.onrender.com/api/courses,1833,0,0
1785152293462,2445,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-12,text,true,,14189,433,28,28,https://studyflow-assignment2-backend.onrender.com/api/courses,2445,0,0
1785152296068,41,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-14,text,true,,251716,163,28,28,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152296203,27,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-4,text,true,,1060,139,28,28,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152289736,6863,POST /api/auth/login,200,OK,Moderate Load - 50 users / 60s ramp 2-23,text,true,,1549,271,29,29,https://studyflow-assignment2-backend.onrender.com/api/auth/login,6863,0,44
1785152288600,8094,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-2,text,true,,844139,431,29,29,https://studyflow-assignment2-backend.onrender.com/api/tasks,8047,0,0
1785152296734,36,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-4,text,true,,251717,163,29,29,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152297106,72,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-23,text,true,,1060,139,29,29,https://studyflow-frontend-hace.onrender.com/,72,0,46
1785152297195,28,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-2,text,true,,1060,139,29,29,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152290318,6961,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-11,text,true,,844145,431,29,29,https://studyflow-assignment2-backend.onrender.com/api/tasks,6885,0,0
1785152297684,75,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-23,text,true,,251717,163,30,30,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,33,0,0
1785152297728,35,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-2,text,true,,251725,163,30,30,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,27,0,0
1785152297784,25,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-11,text,true,,1060,139,30,30,https://studyflow-frontend-hace.onrender.com/,25,0,0
1785152288613,9583,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-10,text,true,,844146,431,30,30,https://studyflow-assignment2-backend.onrender.com/api/tasks,9538,0,0
1785152298314,38,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-11,text,true,,251717,163,30,30,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152290318,8280,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-7,text,true,,844139,431,30,30,https://studyflow-assignment2-backend.onrender.com/api/tasks,8234,0,0
1785152295576,3029,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-5,text,true,,14189,433,30,30,https://studyflow-assignment2-backend.onrender.com/api/courses,3029,0,0
1785152294860,3745,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-20,text,true,,14189,433,30,30,https://studyflow-assignment2-backend.onrender.com/api/courses,3745,0,0
1785152290958,7647,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-17,text,true,,14189,433,30,30,https://studyflow-assignment2-backend.onrender.com/api/courses,7647,0,0
1785152298701,29,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-10,text,true,,1060,139,30,30,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152296615,2185,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-14,text,true,,14189,433,30,30,https://studyflow-assignment2-backend.onrender.com/api/courses,2185,0,0
1785152299102,37,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-7,text,true,,1060,139,31,31,https://studyflow-frontend-hace.onrender.com/,37,0,0
1785152299236,39,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-10,text,true,,251725,163,31,31,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,32,0,0
1785152299644,42,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-7,text,true,,251725,163,31,31,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,34,0,0
1785152292772,7039,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-15,text,true,,14189,433,31,31,https://studyflow-assignment2-backend.onrender.com/api/courses,7039,0,0
1785152296300,3578,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-18,text,true,,844155,431,31,31,https://studyflow-assignment2-backend.onrender.com/api/tasks,3505,0,0
1785152300384,26,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-18,text,true,,1060,139,32,32,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152300916,42,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-18,text,true,,251725,163,32,32,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,32,0,0
1785152297276,3935,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-4,text,true,,14189,433,32,32,https://studyflow-assignment2-backend.onrender.com/api/courses,3931,0,0
1785152296204,5019,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-16,text,true,,844146,431,32,32,https://studyflow-assignment2-backend.onrender.com/api/tasks,4945,0,0
1785152298854,2447,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-11,text,true,,14189,433,33,33,https://studyflow-assignment2-backend.onrender.com/api/courses,2447,0,0
1785152301729,31,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-16,text,true,,1060,139,33,33,https://studyflow-frontend-hace.onrender.com/,31,0,0
1785152302261,46,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-16,text,true,,251725,163,33,33,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,34,0,0
1785152299106,3631,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-20,text,true,,844154,431,34,34,https://studyflow-assignment2-backend.onrender.com/api/tasks,3530,0,0
1785152299781,3123,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-10,text,true,,14189,433,34,34,https://studyflow-assignment2-backend.onrender.com/api/courses,3123,0,0
1785152300191,2728,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-7,text,true,,14189,433,34,34,https://studyflow-assignment2-backend.onrender.com/api/courses,2715,0,0
1785152293701,9273,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-13,text,true,,844146,431,34,34,https://studyflow-assignment2-backend.onrender.com/api/tasks,9199,0,0
1785152303243,26,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-20,text,true,,1060,139,34,34,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152293709,9684,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-9,text,true,,844138,431,34,34,https://studyflow-assignment2-backend.onrender.com/api/tasks,9640,0,0
1785152303480,25,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-13,text,true,,1060,139,34,34,https://studyflow-frontend-hace.onrender.com/,25,0,0
1785152303774,43,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-20,text,true,,251717,163,35,35,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,33,0,0
1785152303894,30,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-9,text,true,,1060,139,35,35,https://studyflow-frontend-hace.onrender.com/,30,0,0
1785152304011,40,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-13,text,true,,251725,163,35,35,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152301462,2644,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-18,text,true,,14189,433,35,35,https://studyflow-assignment2-backend.onrender.com/api/courses,2644,0,0
1785152304426,42,GET main JS bundle,200,OK,Moderate Load - 50 users / 60s ramp 2-9,text,true,,251725,163,35,35,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,32,0,0
1785152293703,11694,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,844147,431,36,36,https://studyflow-assignment2-backend.onrender.com/api/tasks,11646,0,0
1785152305903,31,GET index.html (frontend entry),200,OK,Moderate Load - 50 users / 60s ramp 2-8,text,true,,1060,139,36,36,https://studyflow-frontend-hace.onrender.com/,31,0,0
1785152302811,3612,GET /api/courses (list),200,OK,Moderate Load - 50 users / 60s ramp 2-16,text,true,,14189,433,37,37,https://studyflow-assignment2-backend.onrender.com/api/courses,3612,0,0
1785152301716,4711,GET /api/tasks (list),200,OK,Moderate Load - 50 users / 60s ramp 2-4,text,true,,844171,431,37,37,https://studyflow-assignment2-backend.onrender.com/api/tasks,4707,0,0
