timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1785165472032,608,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,844166,431,8,8,https://studyflow-assignment2-backend.onrender.com/api/tasks,498,0,0
1785165472624,20,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,1059,139,8,8,https://studyflow-frontend-hace.onrender.com/,20,0,0
1785165472172,790,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,14203,433,8,8,https://studyflow-assignment2-backend.onrender.com/api/courses,790,0,0
1785165472541,487,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,844186,431,8,8,https://studyflow-assignment2-backend.onrender.com/api/tasks,410,0,0
1785165472666,377,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,14203,433,8,8,https://studyflow-assignment2-backend.onrender.com/api/courses,377,0,0
1785165470785,2260,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-8,true,,1549,271,8,8,https://studyflow-assignment2-backend.onrender.com/api/auth/login,2260,0,43
1785165473145,20,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,1059,139,8,8,https://studyflow-frontend-hace.onrender.com/,20,0,0
1785165473149,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-6,true,,240714,163,8,8,https://studyflow-frontend-hace.onrender.com/assets/index-vak3zIfW.js,25,0,0
1785165473112,376,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,14203,433,9,9,https://studyflow-assignment2-backend.onrender.com/api/courses,376,0,0
1785165473535,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,1059,139,9,9,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785165473037,527,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-3,true,,844171,431,9,9,https://studyflow-assignment2-backend.onrender.com/api/tasks,427,0,0
1785165473550,70,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,1059,139,9,9,https://studyflow-frontend-hace.onrender.com/,70,0,43
1785165473671,40,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-7,true,,240714,163,9,9,https://studyflow-frontend-hace.onrender.com/assets/index-vak3zIfW.js,28,0,0
1785165473465,462,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,844165,431,9,9,https://studyflow-assignment2-backend.onrender.com/api/tasks,372,0,0
1785165474067,20,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-3,true,,1059,139,9,9,https://studyflow-frontend-hace.onrender.com/,20,0,0
1785165474070,39,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-4,true,,240714,163,9,9,https://studyflow-frontend-hace.onrender.com/assets/index-vak3zIfW.js,22,0,0
1785165474125,57,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-8,true,,240714,163,9,9,https://studyflow-frontend-hace.onrender.com/assets/index-vak3zIfW.js,28,0,0
1785165473692,538,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,14203,433,9,9,https://studyflow-assignment2-backend.onrender.com/api/courses,538,0,0
1785165473547,779,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,844152,431,9,9,https://studyflow-assignment2-backend.onrender.com/api/tasks,717,0,0
1785165474433,20,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,1059,139,9,9,https://studyflow-frontend-hace.onrender.com/,20,0,0
1785165474216,318,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,14203,433,9,9,https://studyflow-assignment2-backend.onrender.com/api/courses,318,0,0
1785165473991,618,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,844177,431,9,9,https://studyflow-assignment2-backend.onrender.com/api/tasks,545,0,0
1785165474593,41,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-3,true,,240714,163,9,9,https://studyflow-frontend-hace.onrender.com/assets/index-vak3zIfW.js,24,0,0
1785165474613,211,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,14203,433,9,9,https://studyflow-assignment2-backend.onrender.com/api/courses,211,0,0
1785165474832,22,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,1059,139,9,9,https://studyflow-frontend-hace.onrender.com/,21,0,0
1785165474687,238,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,14203,433,9,9,https://studyflow-assignment2-backend.onrender.com/api/courses,238,0,0
1785165474956,40,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-1,true,,240714,163,9,9,https://studyflow-frontend-hace.onrender.com/assets/index-vak3zIfW.js,22,0,0
1785165475116,20,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,1059,139,9,9,https://studyflow-frontend-hace.onrender.com/,20,0,0
1785165474736,667,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,844184,431,9,9,https://studyflow-assignment2-backend.onrender.com/api/tasks,598,0,0
1785165475358,74,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-2,true,,240714,163,9,9,https://studyflow-frontend-hace.onrender.com/assets/index-vak3zIfW.js,45,0,0
1785165475642,50,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-5,true,,240714,163,9,9,https://studyflow-frontend-hace.onrender.com/assets/index-vak3zIfW.js,23,0,0
1785165475327,505,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,844154,431,9,9,https://studyflow-assignment2-backend.onrender.com/api/tasks,447,0,0
1785165475909,20,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,1059,139,9,9,https://studyflow-frontend-hace.onrender.com/,20,0,0
